sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,created_at,description,manufacturer,name,price,short_description,status,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_incrementsuse_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_attribute_id,_media_lable,_media_image,image,small_image,thumbnail,special_price
MED5100DW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:55,"(P)Give your outfit a quick touch-up and reduce wrinkles and odors with this front load dryer's Refresh cycle with Steam. And, with 7.3 cu. ft. capacity and help from Advanced Moisture Sensing, this steam dryer has the space to keep your largest loads evenly dried 2 .* An extra interior fin helps small loads tumble better and dry evenly. You'll even be able to reduce wrinkles both during and after the cycle with the Wrinkle Control cycle and Wrinkle Prevent option. Our 10-year limited parts warranty 1 ** on the drive motor and dryer drum lets you know this Maxima(R) dryer will provide excellent drying for years. And we're proud to say: not only is this front load dryer designed, engineered and assembled in the U.S.A., it now joins the industry-first line of Maytag(R) electric dryers that are ENERGY STAR(R) qualified.(/P)",MAYTAG,Maxima(R) Front Load Electric Dryer with Refresh Cycle with Steam - 7.3 cu. ft.,,Maxima(R) Front Load Electric Dryer with Refresh Cycle with Steam - 7.3 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRDJUXLTBSQB.JPG,http://www.specsserver.com/CACHE/FRDJUXLTBSQB.JPG,http://www.specsserver.com/CACHE/FRDJUXLTBSQB.JPG,http://www.specsserver.com/CACHE/FRDJUXLTBSQB.JPG,http://www.specsserver.com/CACHE/FRDJUXLTBSQB.JPG,
MED7100DC,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:55,"(P)Enjoy premium drying performance with a stainless steel dryer drum that's not only built to last but looks great too in this steam dryer. And, with 7.3 cu. ft. capacity and help from Advanced Moisture Sensing, this electric dryer has the space to keep your largest loads evenly dried 2 . An extra interior fin helps small loads tumble better and dry evenly. Plus, count on this large capacity dryer to take care of stubborn wrinkles and odors with steam-enhanced cycles and options. Our 10-year limited parts warranty 1 on the drive motor and dryer drum lets you know this Maxima(R) dryer will provide excellent drying for years. And we're proud to say: not only is this steam dryer designed, engineered and assembled in the U.S.A., it now joins the industry-first line of Maytag(R) electric dryers that are ENERGY STAR(R) qualified.(/P)",MAYTAG,Maxima(R) Steam Electric Dryer with Large Capacity and Stainless Steel Dryer Drum - 7.3 cu. ft.,1199,Maxima(R) Steam Electric Dryer with Large Capacity and Stainless Steel Dryer Drum - 7.3 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRYVMWPCFHCS.JPG,http://www.specsserver.com/CACHE/FRYVMWPCFHCS.JPG,http://www.specsserver.com/CACHE/FRYVMWPCFHCS.JPG,http://www.specsserver.com/CACHE/FRYVMWPCFHCS.JPG,http://www.specsserver.com/CACHE/FRYVMWPCFHCS.JPG,
MED7100DW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:55,"(P)Enjoy premium drying performance with a stainless steel dryer drum that's not only built to last but looks great too in this steam dryer. And, with 7.3 cu. ft. capacity and help from Advanced Moisture Sensing, this electric dryer has the space to keep your largest loads evenly dried 2 . An extra interior fin helps small loads tumble better and dry evenly. Plus, count on this large capacity dryer to take care of stubborn wrinkles and odors with steam-enhanced cycles and options. Our 10-year limited parts warranty 1 on the drive motor and dryer drum lets you know this Maxima(R) dryer will provide excellent drying for years. And we're proud to say: not only is this steam dryer designed, engineered and assembled in the U.S.A., it now joins the industry-first line of Maytag(R) electric dryers that are ENERGY STAR(R) qualified.(/P)",MAYTAG,Maxima(R) Steam Electric Dryer with Large Capacity and Stainless Steel Dryer Drum - 7.3 cu. ft.,1099,Maxima(R) Steam Electric Dryer with Large Capacity and Stainless Steel Dryer Drum - 7.3 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRBVKWBBQTEB.JPG,http://www.specsserver.com/CACHE/FRBVKWBBQTEB.JPG,http://www.specsserver.com/CACHE/FRBVKWBBQTEB.JPG,http://www.specsserver.com/CACHE/FRBVKWBBQTEB.JPG,http://www.specsserver.com/CACHE/FRBVKWBBQTEB.JPG,
MER8700DB,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag is all business when it comes to adding flavor to your favorite dinners. Count on this electric range with a Power element to get the finest flavors out of browning or saut(eback)ing. Plus, the EvenAir convection oven uses intense heat to seal the juices into whatever you're cooking up-and get it all to the table 30% faster 1 .We made this 6.2 cu. ft. freestanding range with the cooking features to pack flavor into every bite, and then we made it sturdy enough to last for a decade. The 10-year limited parts warranty 2 gives you the confidence for cooking up favorites for years. All that and the fact that this electric range is designed, engineered and assembled in the U.S.A. with genuine American pride make it vintage Maytag.(/P)",MAYTAG,Maytag(R) 30-inch Wide Electric Range with Convection and Power Element - 6.2 cu. ft. - Black,899,Maytag(R) 30-inch Wide Electric Range with Convection and Power Element - 6.2 cu. ft. - Black,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRXRDGKGWOIK.JPG,http://www.specsserver.com/CACHE/FRXRDGKGWOIK.JPG,http://www.specsserver.com/CACHE/FRXRDGKGWOIK.JPG,http://www.specsserver.com/CACHE/FRXRDGKGWOIK.JPG,http://www.specsserver.com/CACHE/FRXRDGKGWOIK.JPG,
MER8700DE,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag is all business when it comes to adding flavor to your favorite dinners. Count on this electric range with a Power(TM) element to get the finest flavors out of browning or sauteing. Plus, the EvenAir(TM) convection oven uses intense heat to seal the juices into whatever you're cooking up-and get it all to the table 30% faster 1 .We made this 6.2 cu. ft. freestanding range with the cooking features to pack flavor into every bite, and then we made it sturdy enough to last for a decade. The 10-year limited parts warranty 2 gives you the confidence for cooking up favorites for years. All that and the fact that this electric range is designed, engineered and assembled in the U.S.A. with genuine American pride make it vintage Maytag.(/P)",MAYTAG,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,899,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRFPNKHRHHQV.JPG,http://www.specsserver.com/CACHE/FRFPNKHRHHQV.JPG,http://www.specsserver.com/CACHE/FRFPNKHRHHQV.JPG,http://www.specsserver.com/CACHE/FRFPNKHRHHQV.JPG,http://www.specsserver.com/CACHE/FRFPNKHRHHQV.JPG,
MER8700DH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag is all business when it comes to adding flavor to your favorite dinners. Count on this electric range with a Power(TM) element to get the finest flavors out of browning or sauteing. Plus, the EvenAir(TM) convection oven uses intense heat to seal the juices into whatever you're cooking up-and get it all to the table 30% faster 1 .We made this 6.2 cu. ft. freestanding range with the cooking features to pack flavor into every bite, and then we made it sturdy enough to last for a decade. The 10-year limited parts warranty 2 gives you the confidence for cooking up favorites for years. All that and the fact that this electric range is designed, engineered and assembled in the U.S.A. with genuine American pride make it vintage Maytag.(/P)",MAYTAG,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,899,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRWYVHEOAYNN.JPG,http://www.specsserver.com/CACHE/FRWYVHEOAYNN.JPG,http://www.specsserver.com/CACHE/FRWYVHEOAYNN.JPG,http://www.specsserver.com/CACHE/FRWYVHEOAYNN.JPG,http://www.specsserver.com/CACHE/FRWYVHEOAYNN.JPG,
MER8700DS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag is all business when it comes to adding flavor to your favorite dinners. Count on this electric range with a Power(TM) element to get the finest flavors out of browning or sauteing. Plus, the EvenAir(TM) convection oven uses intense heat to seal the juices into whatever you're cooking up-and get it all to the table 30% faster 1 .We made this 6.2 cu. ft. freestanding range with the cooking features to pack flavor into every bite, and then we made it sturdy enough to last for a decade. The 10-year limited parts warranty 2 gives you the confidence for cooking up favorites for years. All that and the fact that this electric range is designed, engineered and assembled in the U.S.A. with genuine American pride make it vintage Maytag.(/P)",MAYTAG,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,949,30-inch Wide Electric Range with Convection and Power(TM) Element - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRUXOUYGQUYG.JPG,http://www.specsserver.com/CACHE/FRUXOUYGQUYG.JPG,http://www.specsserver.com/CACHE/FRUXOUYGQUYG.JPG,http://www.specsserver.com/CACHE/FRUXOUYGQUYG.JPG,http://www.specsserver.com/CACHE/FRUXOUYGQUYG.JPG,
MER8700DW,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,,MAYTAG,Maytag(R) 30-inch Wide Electric Range with Convection and Power Element - 6.2 cu. ft. - White,899,Maytag(R) 30-inch Wide Electric Range with Convection and Power Element - 6.2 cu. ft. - White,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRFULFFOYKLA.JPG,http://www.specsserver.com/CACHE/FRFULFFOYKLA.JPG,http://www.specsserver.com/CACHE/FRFULFFOYKLA.JPG,http://www.specsserver.com/CACHE/FRFULFFOYKLA.JPG,http://www.specsserver.com/CACHE/FRFULFFOYKLA.JPG,
MER8800DE,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)When it comes to cooking, a Maytag(R) electric oven has the power to bring out intense taste in any meal. Whether it's searing a steak in 45 seconds with the Power element or starting your roast off the right way with the consistent heat of Power Preheat, you can count on fine flavors from this freestanding oven. EvenAir true convection roasts up to 30% faster 1 for delicious dinners with all the tasty, crispy and juicy sealed in. And the stainless steel handle and die-cast metal knobs on this electric oven help make sure it stays serving up delectable for a decade. If you're looking for a convection oven that's made to cook and built to last, a Maytag(R) electric freestanding oven can quick-cook a juicy steak, slow-cook your favorite roasts and stand up to the busiest kitchen for years.(/P)",MAYTAG,Electric Freestanding Oven with Convection Heating - 6.2 cu. ft.,,Electric Freestanding Oven with Convection Heating - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,
MER8800DH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)When it comes to cooking, a Maytag(R) electric oven has the power to bring out intense taste in any meal. Whether it's searing a steak in 45 seconds with the Power element or starting your roast off the right way with the consistent heat of Power Preheat, you can count on fine flavors from this freestanding oven. EvenAir true convection roasts up to 30% faster 1 for delicious dinners with all the tasty, crispy and juicy sealed in. And the stainless steel handle and die-cast metal knobs on this electric oven help make sure it stays serving up delectable for a decade. If you're looking for a convection oven that's made to cook and built to last, a Maytag(R) electric freestanding oven can quick-cook a juicy steak, slow-cook your favorite roasts and stand up to the busiest kitchen for years.(/P)",MAYTAG,Electric Freestanding Oven with Convection Heating - 6.2 cu. ft.,,Electric Freestanding Oven with Convection Heating - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,http://www.specsserver.com/CACHE/FRPJMAUYXHCN.JPG,
MER8800DS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)When it comes to cooking, a Maytag(R) electric oven has the power to bring out intense taste in any meal. Whether it's searing a steak in 45 seconds with the Power(TM) element or starting your roast off the right way with the consistent heat of Power Preheat, you can count on fine flavors from this freestanding oven. EvenAir(TM) true convection roasts up to 30% faster 1 for delicious dinners with all the tasty, crispy and juicy sealed in. And the stainless steel handle and die-cast metal knobs on this electric oven help make sure it stays serving up delectable for a decade. If you're looking for a convection oven that's made to cook and built to last, a Maytag(R) electric freestanding oven can quick-cook a juicy steak, slow-cook your favorite roasts and stand up to the busiest kitchen for years.(/P)",MAYTAG,30-inch Wide Electric Range with Convection and Power Preheat - 6.2 cu. ft.,1049,30-inch Wide Electric Range with Convection and Power Preheat - 6.2 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRVUXQKLYTLO.JPG,http://www.specsserver.com/CACHE/FRVUXQKLYTLO.JPG,http://www.specsserver.com/CACHE/FRVUXQKLYTLO.JPG,http://www.specsserver.com/CACHE/FRVUXQKLYTLO.JPG,http://www.specsserver.com/CACHE/FRVUXQKLYTLO.JPG,
MES8880DE,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,,MAYTAG,Black Ice Maytag(R) 6.4 cu. ft. Front Control Electric Range with the FIT System,,Black Ice Maytag(R) 6.4 cu. ft. Front Control Electric Range with the FIT System,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRXPLWEWFFYL.JPG,http://www.specsserver.com/CACHE/FRXPLWEWFFYL.JPG,http://www.specsserver.com/CACHE/FRXPLWEWFFYL.JPG,http://www.specsserver.com/CACHE/FRXPLWEWFFYL.JPG,http://www.specsserver.com/CACHE/FRXPLWEWFFYL.JPG,
MES8880DH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,,MAYTAG,White Ice Maytag(R) 6.4 cu. ft. Front Control Electric Range with the FIT System,,White Ice Maytag(R) 6.4 cu. ft. Front Control Electric Range with the FIT System,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRDRTCGUCWST.JPG,http://www.specsserver.com/CACHE/FRDRTCGUCWST.JPG,http://www.specsserver.com/CACHE/FRDRTCGUCWST.JPG,http://www.specsserver.com/CACHE/FRDRTCGUCWST.JPG,http://www.specsserver.com/CACHE/FRDRTCGUCWST.JPG,
MES8880DS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)This front control slide-in electric range delivers an easy kitchen upgrade and is packed with power to raise the bar on both flavor and style. The FIT system delivers the look of a built-in without the need for a total renovation while the Power(TM) Element gets steak seared faster. Power Preheat gets the oven ready so you can enjoy dinner 20% faster 2 while the warming drawer on this electric range gives you space to keep food warm until it's ready to be served, and EvenAir(TM) true convection brings out the finest flavors in every meal. This 30-inch range is designed with die-cast metal knobs and Better Built Components and backed with a 10-year limited parts warranty 1 , so you can count on delicious being a part of dinner for years to come.(/P)",MAYTAG,30-inch Wide Electric Range with Convection and Fit System - 6.4 cu. ft.,1949,30-inch Wide Electric Range with Convection and Fit System - 6.4 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRMDBUYCKBUG.JPG,http://www.specsserver.com/CACHE/FRMDBUYCKBUG.JPG,http://www.specsserver.com/CACHE/FRMDBUYCKBUG.JPG,http://www.specsserver.com/CACHE/FRMDBUYCKBUG.JPG,http://www.specsserver.com/CACHE/FRMDBUYCKBUG.JPG,
MET8720DE,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag means business in the kitchen, and that means powerful heating to make everyday food into a tasty meal with this Gemini(R) electric stove. For searing steaks fast and sealing in flavors, look no further than the 3,200-watt Power(TM) element and EvenAir(TM) convection to give you crispy and juicy every time. Plus, flaky pies won't have to share the spotlight or temperature with roast beef when you're cooking with a double oven configuration and 6.7 total cu. ft. capacity. And you'll know you're lookin' at the heavy-duty strength of Maytag when you see the stainless steel handles and die-cast metal knobs on this freestanding oven. Even better, this electric stove boasts a 10-year limited parts warranty 1 on the glass cooktop, elements and cavity, and is built with American Pride in Cleveland, Tennessee.(/P)",MAYTAG,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1549,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRUAHJAVTTWI.JPG,http://www.specsserver.com/CACHE/FRUAHJAVTTWI.JPG,http://www.specsserver.com/CACHE/FRUAHJAVTTWI.JPG,http://www.specsserver.com/CACHE/FRUAHJAVTTWI.JPG,http://www.specsserver.com/CACHE/FRUAHJAVTTWI.JPG,
MET8720DH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag means business in the kitchen, and that means powerful heating to make everyday food into a tasty meal with this Gemini(R) electric stove. For searing steaks fast and sealing in flavors, look no further than the 3,200-watt Power(TM) element and EvenAir(TM) convection to give you crispy and juicy every time. Plus, flaky pies won't have to share the spotlight or temperature with roast beef when you're cooking with a double oven configuration and 6.7 total cu. ft. capacity. And you'll know you're lookin' at the heavy-duty strength of Maytag when you see the stainless steel handles and die-cast metal knobs on this freestanding oven. Even better, this electric stove boasts a 10-year limited parts warranty 1 on the glass cooktop, elements and cavity, and is built with American Pride in Cleveland, Tennessee.(/P)",MAYTAG,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1549,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRDAHVPKCVAG.JPG,http://www.specsserver.com/CACHE/FRDAHVPKCVAG.JPG,http://www.specsserver.com/CACHE/FRDAHVPKCVAG.JPG,http://www.specsserver.com/CACHE/FRDAHVPKCVAG.JPG,http://www.specsserver.com/CACHE/FRDAHVPKCVAG.JPG,
MET8720DS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:55,"(P)Maytag means business in the kitchen, and that means powerful heating to make everyday food into a tasty meal with this Gemini(R) electric stove. For searing steaks fast and sealing in flavors, look no further than the 3,200-watt Power(TM) element and EvenAir(TM) convection to give you crispy and juicy every time. Plus, flaky pies won't have to share the spotlight or temperature with roast beef when you're cooking with a double oven configuration and 6.7 total cu. ft. capacity. And you'll know you're lookin' at the heavy-duty strength of Maytag when you see the stainless steel handles and die-cast metal knobs on this freestanding oven. Even better, this electric stove boasts a 10-year limited parts warranty 1 on the glass cooktop, elements and cavity, and is built with American Pride in Cleveland, Tennessee.(/P)",MAYTAG,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1599,30-inch Wide Double Oven Electric Range with Power(TM) Element - 6.7 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRNOJLBILFOB.JPG,http://www.specsserver.com/CACHE/FRNOJLBILFOB.JPG,http://www.specsserver.com/CACHE/FRNOJLBILFOB.JPG,http://www.specsserver.com/CACHE/FRNOJLBILFOB.JPG,http://www.specsserver.com/CACHE/FRNOJLBILFOB.JPG,
MFF2258DEE,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)No matter what paces you put it through, a Maytag(R) french door refrigerator is tough enough for any kitchen. Stainless steel handles give you something hearty to hold onto, and Strongbox(TM) door hinges help seal in cold air. A 10-year limited parts warranty 1 on the compressor lets you know this 3-door refrigerator is made for the long haul. BrightSeries(TM) LED lighting and frameless glass shelves add a premium look and feel. Humidity controlled FreshLock(TM) crispers and a factory-installed ice maker help keep foods fresh and drinks ice cold. Best of all, this 22 cu. ft. refrigerator is designed, engineered and assembled in the U.S.A. with genuine American Pride. And it's ENERGY STAR(R) qualified so you know it will help you save on utility bills.(/P)",MAYTAG,33-inch Wide French Door Refrigerator - 22 cu. ft.,1799,33-inch Wide French Door Refrigerator - 22 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRXBUSJAFBBM.JPG,http://www.specsserver.com/CACHE/FRXBUSJAFBBM.JPG,http://www.specsserver.com/CACHE/FRXBUSJAFBBM.JPG,http://www.specsserver.com/CACHE/FRXBUSJAFBBM.JPG,http://www.specsserver.com/CACHE/FRXBUSJAFBBM.JPG,
MFF2258DEH,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)No matter what paces you put it through, a Maytag(R) french door refrigerator is tough enough for any kitchen. Stainless steel handles give you something hearty to hold onto, and Strongbox(TM) door hinges help seal in cold air. A 10-year limited parts warranty 1 on the compressor lets you know this 3-door refrigerator is made for the long haul. BrightSeries(TM) LED lighting and frameless glass shelves add a premium look and feel. Humidity controlled FreshLock(TM) crispers and a factory-installed ice maker help keep foods fresh and drinks ice cold. Best of all, this 22 cu. ft. refrigerator is designed, engineered and assembled in the U.S.A. with genuine American Pride. And it's ENERGY STAR(R) qualified so you know it will help you save on utility bills.(/P)",MAYTAG,33-inch Wide French Door Refrigerator - 22 cu. ft.,1799,33-inch Wide French Door Refrigerator - 22 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRGIFWCVACSH.JPG,http://www.specsserver.com/CACHE/FRGIFWCVACSH.JPG,http://www.specsserver.com/CACHE/FRGIFWCVACSH.JPG,http://www.specsserver.com/CACHE/FRGIFWCVACSH.JPG,http://www.specsserver.com/CACHE/FRGIFWCVACSH.JPG,
MFF2258DEM,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)No matter what paces you put it through, a Maytag(R) french door refrigerator is tough enough for any kitchen. Stainless steel handles give you something hearty to hold onto, and Strongbox(TM) door hinges help seal in cold air. A 10-year limited parts warranty 1 on the compressor lets you know this 3-door refrigerator is made for the long haul. BrightSeries(TM) LED lighting and frameless glass shelves add a premium look and feel. Humidity controlled FreshLock(TM) crispers and a factory-installed ice maker help keep foods fresh and drinks ice cold. Best of all, this 22 cu. ft. refrigerator is designed, engineered and assembled in the U.S.A. with genuine American Pride. And it's ENERGY STAR(R) qualified so you know it will help you save on utility bills.(/P)",MAYTAG,33-inch Wide French Door Refrigerator - 22 cu. ft.,1799,33-inch Wide French Door Refrigerator - 22 cu. ft.,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRIGJVLFWTEA.JPG,http://www.specsserver.com/CACHE/FRIGJVLFWTEA.JPG,http://www.specsserver.com/CACHE/FRIGJVLFWTEA.JPG,http://www.specsserver.com/CACHE/FRIGJVLFWTEA.JPG,http://www.specsserver.com/CACHE/FRIGJVLFWTEA.JPG,
MFF2258VEB,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)You've got a million things to do tonight. But first: dinner. Find fresh food fast with the BrightSeries lighting package, which illuminates food organized at eye level in this 25 cu. ft. French door bottom-freezer refrigerator. This ENERGY STAR(R) qualified model also features a Wide-N-Fresh deli drawer, while adjustable tempered glass shelves offer easy-to-organize storage. Humidity-controlled FreshLock crispers help keep your produce fresh. And if you need something from the freezer, the glide-out drawer with SmoothClose tracks is easy to open and close even when it's loaded. Because there are better ways to spend your time than searching around for dinner.(/P)",MAYTAG,French Door Refrigerator with Dual Temperature Zones,,French Door Refrigerator with Dual Temperature Zones,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRXHTGFLNDFX.JPG,http://www.specsserver.com/CACHE/FRXHTGFLNDFX.JPG,http://www.specsserver.com/CACHE/FRXHTGFLNDFX.JPG,http://www.specsserver.com/CACHE/FRXHTGFLNDFX.JPG,http://www.specsserver.com/CACHE/FRXHTGFLNDFX.JPG,
MFF2258VEM,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)You've got a million things to do tonight. But first: dinner. Find fresh food fast with the BrightSeries lighting package, which illuminates food organized at eye level in this 25 cu. ft. French door bottom-freezer refrigerator. This ENERGY STAR(R) qualified model also features a Wide-N-Fresh deli drawer, while adjustable tempered glass shelves offer easy-to-organize storage. Humidity-controlled FreshLock crispers help keep your produce fresh. And if you need something from the freezer, the glide-out drawer with SmoothClose tracks is easy to open and close even when it's loaded. Because there are better ways to spend your time than searching around for dinner.(/P)",MAYTAG,French Door Refrigerator with Dual Temperature Zones,,French Door Refrigerator with Dual Temperature Zones,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRCIWLNPXNXW.JPG,http://www.specsserver.com/CACHE/FRCIWLNPXNXW.JPG,http://www.specsserver.com/CACHE/FRCIWLNPXNXW.JPG,http://www.specsserver.com/CACHE/FRCIWLNPXNXW.JPG,http://www.specsserver.com/CACHE/FRCIWLNPXNXW.JPG,
MFF2258VEW,,Default,simple,Large Appliance/REF,Default Category,base,,2016-04-23 10:57:55,"(P)You've got a million things to do tonight. But first: dinner. Find fresh food fast with the BrightSeries lighting package, which illuminates food organized at eye level in this 25 cu. ft. French door bottom-freezer refrigerator. This ENERGY STAR(R) qualified model also features a Wide-N-Fresh deli drawer, while adjustable tempered glass shelves offer easy-to-organize storage. Humidity-controlled FreshLock crispers help keep your produce fresh. And if you need something from the freezer, the glide-out drawer with SmoothClose tracks is easy to open and close even when it's loaded. Because there are better ways to spend your time than searching around for dinner.(/P)",MAYTAG,French Door Refrigerator with Dual Temperature Zones,,French Door Refrigerator with Dual Temperature Zones,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRTBOMUWXNON.JPG,http://www.specsserver.com/CACHE/FRTBOMUWXNON.JPG,http://www.specsserver.com/CACHE/FRTBOMUWXNON.JPG,http://www.specsserver.com/CACHE/FRTBOMUWXNON.JPG,http://www.specsserver.com/CACHE/FRTBOMUWXNON.JPG,
